hcp_id,month_id,brand,nrx,trx
H530,2025-04,Apexacare,7,27
H530,2025-04,Competitor_A,11,42
H530,2025-04,Competitor_B,12,39
H531,2025-04,Apexacare,6,22
H531,2025-04,Competitor_A,8,32
H531,2025-04,Competitor_B,7,22
H532,2025-04,Apexacare,8,34
H532,2025-04,Competitor_A,17,72
H532,2025-04,Competitor_B,13,54
H533,2025-04,Apexacare,1,9
H533,2025-04,Competitor_A,6,29
H533,2025-04,Competitor_B,7,28
H534,2025-04,Apexacare,7,35
H534,2025-04,Competitor_A,8,40
H534,2025-04,Competitor_B,8,30
H535,2025-04,Apexacare,3,11
H535,2025-04,Competitor_A,10,39
H535,2025-04,Competitor_B,11,40
H536,2025-04,Apexacare,10,36
H536,2025-04,Competitor_A,14,52
H536,2025-04,Competitor_B,13,45
H537,2025-04,Apexacare,9,37
H537,2025-04,Competitor_A,9,39
H537,2025-04,Competitor_B,10,36
H538,2025-04,Apexacare,12,53
H538,2025-04,Competitor_A,7,29
H538,2025-04,Competitor_B,7,26
H539,2025-04,Apexacare,5,17
H539,2025-04,Competitor_A,12,42
H539,2025-04,Competitor_B,11,36
H540,2025-04,Apexacare,10,50
H540,2025-04,Competitor_A,7,36
H540,2025-04,Competitor_B,7,26
H541,2025-04,Apexacare,10,41
H541,2025-04,Competitor_A,11,45
H541,2025-04,Competitor_B,10,33
H542,2025-04,Apexacare,0,2
H542,2025-04,Competitor_A,1,9
H542,2025-04,Competitor_B,3,8
H543,2025-04,Apexacare,10,44
H543,2025-04,Competitor_A,25,101
H543,2025-04,Competitor_B,19,75
H544,2025-04,Apexacare,10,40
H544,2025-04,Competitor_A,11,43
H544,2025-04,Competitor_B,11,37
H545,2025-04,Apexacare,14,64
H545,2025-04,Competitor_A,14,66
H545,2025-04,Competitor_B,14,60
H546,2025-04,Apexacare,7,25
H546,2025-04,Competitor_A,5,18
H546,2025-04,Competitor_B,5,17
H547,2025-04,Apexacare,2,9
H547,2025-04,Competitor_A,13,45
H547,2025-04,Competitor_B,13,42
H548,2025-04,Apexacare,7,26
H548,2025-04,Competitor_A,21,80
H548,2025-04,Competitor_B,17,62
H549,2025-04,Apexacare,5,25
H549,2025-04,Competitor_A,10,47
H549,2025-04,Competitor_B,9,40
H550,2025-04,Apexacare,7,25
H550,2025-04,Competitor_A,12,45
H550,2025-04,Competitor_B,12,42
H551,2025-04,Apexacare,2,9
H551,2025-04,Competitor_A,3,19
H551,2025-04,Competitor_B,5,20
H552,2025-04,Apexacare,10,52
H552,2025-04,Competitor_A,11,56
H552,2025-04,Competitor_B,9,39
H553,2025-04,Apexacare,9,40
H553,2025-04,Competitor_A,15,65
H553,2025-04,Competitor_B,16,66
H554,2025-04,Apexacare,1,4
H554,2025-04,Competitor_A,1,6
H554,2025-04,Competitor_B,2,5
H555,2025-04,Apexacare,11,41
H555,2025-04,Competitor_A,13,50
H555,2025-04,Competitor_B,10,35
H556,2025-04,Apexacare,4,23
H556,2025-04,Competitor_A,13,70
H556,2025-04,Competitor_B,13,61
H557,2025-04,Apexacare,4,21
H557,2025-04,Competitor_A,11,55
H557,2025-04,Competitor_B,12,52
H558,2025-04,Apexacare,3,15
H558,2025-04,Competitor_A,8,33
H558,2025-04,Competitor_B,9,32
H559,2025-04,Apexacare,6,28
H559,2025-04,Competitor_A,10,48
H559,2025-04,Competitor_B,9,38
H560,2025-04,Apexacare,5,18
H560,2025-04,Competitor_A,11,38
H560,2025-04,Competitor_B,12,39
H561,2025-04,Apexacare,10,48
H561,2025-04,Competitor_A,17,79
H561,2025-04,Competitor_B,15,63
H562,2025-04,Apexacare,5,26
H562,2025-04,Competitor_A,6,29
H562,2025-04,Competitor_B,5,21
H563,2025-04,Apexacare,10,37
H563,2025-04,Competitor_A,11,41
H563,2025-04,Competitor_B,9,30
H564,2025-04,Apexacare,8,32
H564,2025-04,Competitor_A,17,70
H564,2025-04,Competitor_B,15,58
H565,2025-04,Apexacare,2,9
H565,2025-04,Competitor_A,5,25
H565,2025-04,Competitor_B,5,23
H566,2025-04,Apexacare,7,29
H566,2025-04,Competitor_A,13,57
H566,2025-04,Competitor_B,12,47
H567,2025-04,Apexacare,5,20
H567,2025-04,Competitor_A,11,40
H567,2025-04,Competitor_B,10,30
H568,2025-04,Apexacare,11,45
H568,2025-04,Competitor_A,12,51
H568,2025-04,Competitor_B,12,48
H569,2025-04,Apexacare,3,15
H569,2025-04,Competitor_A,7,38
H569,2025-04,Competitor_B,6,27
H570,2025-04,Apexacare,3,17
H570,2025-04,Competitor_A,6,30
H570,2025-04,Competitor_B,8,29
H571,2025-04,Apexacare,2,11
H571,2025-04,Competitor_A,5,22
H571,2025-04,Competitor_B,7,21
H572,2025-04,Apexacare,14,55
H572,2025-04,Competitor_A,13,51
H572,2025-04,Competitor_B,12,38
H573,2025-04,Apexacare,7,32
H573,2025-04,Competitor_A,16,69
H573,2025-04,Competitor_B,17,70
H574,2025-04,Apexacare,3,17
H574,2025-04,Competitor_A,7,32
H574,2025-04,Competitor_B,7,26
H575,2025-04,Apexacare,6,27
H575,2025-04,Competitor_A,10,41
H575,2025-04,Competitor_B,8,32
H576,2025-04,Apexacare,1,8
H576,2025-04,Competitor_A,2,13
H576,2025-04,Competitor_B,4,11
H577,2025-04,Apexacare,4,19
H577,2025-04,Competitor_A,7,34
H577,2025-04,Competitor_B,7,27
H578,2025-04,Apexacare,14,70
H578,2025-04,Competitor_A,9,45
H578,2025-04,Competitor_B,8,32
H579,2025-04,Apexacare,2,12
H579,2025-04,Competitor_A,4,18
H579,2025-04,Competitor_B,5,18
H580,2025-04,Apexacare,13,53
H580,2025-04,Competitor_A,16,61
H580,2025-04,Competitor_B,13,48
H581,2025-04,Apexacare,9,47
H581,2025-04,Competitor_A,12,61
H581,2025-04,Competitor_B,14,60
H582,2025-04,Apexacare,9,32
H582,2025-04,Competitor_A,13,48
H582,2025-04,Competitor_B,12,40
H583,2025-04,Apexacare,12,57
H583,2025-04,Competitor_A,15,66
H583,2025-04,Competitor_B,16,66
H584,2025-04,Apexacare,6,30
H584,2025-04,Competitor_A,6,28
H584,2025-04,Competitor_B,5,22
H585,2025-04,Apexacare,18,67
H585,2025-04,Competitor_A,13,48
H585,2025-04,Competitor_B,13,47
H586,2025-04,Apexacare,7,31
H586,2025-04,Competitor_A,7,33
H586,2025-04,Competitor_B,9,32
H587,2025-04,Apexacare,2,15
H587,2025-04,Competitor_A,6,33
H587,2025-04,Competitor_B,7,28
H588,2025-04,Apexacare,13,49
H588,2025-04,Competitor_A,8,30
H588,2025-04,Competitor_B,6,21
H589,2025-04,Apexacare,6,31
H589,2025-04,Competitor_A,8,41
H589,2025-04,Competitor_B,8,36
H590,2025-04,Apexacare,12,48
H590,2025-04,Competitor_A,14,57
H590,2025-04,Competitor_B,12,48
H591,2025-04,Apexacare,1,5
H591,2025-04,Competitor_A,1,9
H591,2025-04,Competitor_B,2,7
H592,2025-04,Apexacare,3,17
H592,2025-04,Competitor_A,8,37
H592,2025-04,Competitor_B,7,30
H593,2025-04,Apexacare,10,37
H593,2025-04,Competitor_A,11,40
H593,2025-04,Competitor_B,10,31
H594,2025-04,Apexacare,5,18
H594,2025-04,Competitor_A,6,24
H594,2025-04,Competitor_B,7,22
H595,2025-04,Apexacare,8,39
H595,2025-04,Competitor_A,7,36
H595,2025-04,Competitor_B,9,37
H596,2025-04,Apexacare,11,56
H596,2025-04,Competitor_A,12,60
H596,2025-04,Competitor_B,9,44
H597,2025-04,Apexacare,13,60
H597,2025-04,Competitor_A,8,38
H597,2025-04,Competitor_B,8,28
H598,2025-04,Apexacare,15,55
H598,2025-04,Competitor_A,25,90
H598,2025-04,Competitor_B,22,75
H599,2025-04,Apexacare,6,26
H599,2025-04,Competitor_A,6,27
H599,2025-04,Competitor_B,7,27
H600,2025-04,Apexacare,8,43
H600,2025-04,Competitor_A,12,61
H600,2025-04,Competitor_B,11,50
H601,2025-04,Apexacare,6,22
H601,2025-04,Competitor_A,5,22
H601,2025-04,Competitor_B,5,16
H602,2025-04,Apexacare,1,5
H602,2025-04,Competitor_A,1,5
H602,2025-04,Competitor_B,2,6
H603,2025-04,Apexacare,21,78
H603,2025-04,Competitor_A,10,36
H603,2025-04,Competitor_B,10,36
H604,2025-04,Apexacare,4,17
H604,2025-04,Competitor_A,3,15
H604,2025-04,Competitor_B,3,12
H605,2025-04,Apexacare,19,67
H605,2025-04,Competitor_A,13,46
H605,2025-04,Competitor_B,10,31
H001,2025-05,Apexacare,10,54
H001,2025-05,Competitor_A,14,70
H001,2025-05,Competitor_B,12,56
H002,2025-05,Apexacare,11,60
H002,2025-05,Competitor_A,5,28
H002,2025-05,Competitor_B,6,24
H003,2025-05,Apexacare,0,3
H003,2025-05,Competitor_A,1,6
H003,2025-05,Competitor_B,2,6
H004,2025-05,Apexacare,14,68
H004,2025-05,Competitor_A,9,47
H004,2025-05,Competitor_B,10,45
H005,2025-05,Apexacare,13,47
H005,2025-05,Competitor_A,6,22
H005,2025-05,Competitor_B,7,21
H006,2025-05,Apexacare,15,58
H006,2025-05,Competitor_A,10,39
H006,2025-05,Competitor_B,10,38
H007,2025-05,Apexacare,4,16
H007,2025-05,Competitor_A,4,16
H007,2025-05,Competitor_B,4,13
H008,2025-05,Apexacare,12,44
H008,2025-05,Competitor_A,6,22
H008,2025-05,Competitor_B,6,19
H009,2025-05,Apexacare,10,44
H009,2025-05,Competitor_A,10,44
H009,2025-05,Competitor_B,9,32
H010,2025-05,Apexacare,15,60
H010,2025-05,Competitor_A,11,41
H010,2025-05,Competitor_B,11,39
H011,2025-05,Apexacare,7,34
H011,2025-05,Competitor_A,10,50
H011,2025-05,Competitor_B,12,52
H012,2025-05,Apexacare,10,36
H012,2025-05,Competitor_A,10,37
H012,2025-05,Competitor_B,10,29
H013,2025-05,Apexacare,8,37
H013,2025-05,Competitor_A,3,17
H013,2025-05,Competitor_B,4,14
H014,2025-05,Apexacare,20,80
H014,2025-05,Competitor_A,9,36
H014,2025-05,Competitor_B,8,28
H015,2025-05,Apexacare,16,61
H015,2025-05,Competitor_A,7,27
H015,2025-05,Competitor_B,7,22
H016,2025-05,Apexacare,10,46
H016,2025-05,Competitor_A,11,50
H016,2025-05,Competitor_B,9,36
H017,2025-05,Apexacare,18,63
H017,2025-05,Competitor_A,12,44
H017,2025-05,Competitor_B,14,43
H018,2025-05,Apexacare,6,29
H018,2025-05,Competitor_A,3,16
H018,2025-05,Competitor_B,4,12
H019,2025-05,Apexacare,4,21
H019,2025-05,Competitor_A,13,65
H019,2025-05,Competitor_B,10,47
H020,2025-05,Apexacare,4,19
H020,2025-05,Competitor_A,1,8
H020,2025-05,Competitor_B,3,7
H021,2025-05,Apexacare,4,18
H021,2025-05,Competitor_A,7,28
H021,2025-05,Competitor_B,8,26
H022,2025-05,Apexacare,9,34
H022,2025-05,Competitor_A,12,43
H022,2025-05,Competitor_B,11,35
H023,2025-05,Apexacare,11,48
H023,2025-05,Competitor_A,11,48
H023,2025-05,Competitor_B,10,37
H024,2025-05,Apexacare,8,40
H024,2025-05,Competitor_A,15,71
H024,2025-05,Competitor_B,15,69
H025,2025-05,Apexacare,17,72
H025,2025-05,Competitor_A,8,33
H025,2025-05,Competitor_B,7,28
H026,2025-05,Apexacare,9,46
H026,2025-05,Competitor_A,4,22
H026,2025-05,Competitor_B,5,17
H027,2025-05,Apexacare,6,31
H027,2025-05,Competitor_A,5,26
H027,2025-05,Competitor_B,5,23
H028,2025-05,Apexacare,17,68
H028,2025-05,Competitor_A,11,44
H028,2025-05,Competitor_B,10,40
H029,2025-05,Apexacare,11,45
H029,2025-05,Competitor_A,6,25
H029,2025-05,Competitor_B,6,20
H030,2025-05,Apexacare,12,54
H030,2025-05,Competitor_A,13,55
H030,2025-05,Competitor_B,13,51
H031,2025-05,Apexacare,6,23
H031,2025-05,Competitor_A,5,20
H031,2025-05,Competitor_B,6,17
H032,2025-05,Apexacare,23,85
H032,2025-05,Competitor_A,13,51
H032,2025-05,Competitor_B,13,44
H033,2025-05,Apexacare,9,39
H033,2025-05,Competitor_A,17,74
H033,2025-05,Competitor_B,17,67
H034,2025-05,Apexacare,8,29
H034,2025-05,Competitor_A,9,35
H034,2025-05,Competitor_B,8,26
H035,2025-05,Apexacare,8,31
H035,2025-05,Competitor_A,8,28
H035,2025-05,Competitor_B,7,21
H036,2025-05,Apexacare,11,58
H036,2025-05,Competitor_A,12,58
H036,2025-05,Competitor_B,13,60
H037,2025-05,Apexacare,4,16
H037,2025-05,Competitor_A,14,48
H037,2025-05,Competitor_B,13,41
H038,2025-05,Apexacare,16,69
H038,2025-05,Competitor_A,16,68
H038,2025-05,Competitor_B,14,52
H039,2025-05,Apexacare,25,101
H039,2025-05,Competitor_A,14,56
H039,2025-05,Competitor_B,11,41
H040,2025-05,Apexacare,23,91
H040,2025-05,Competitor_A,16,62
H040,2025-05,Competitor_B,12,45
H041,2025-05,Apexacare,3,14
H041,2025-05,Competitor_A,5,19
H041,2025-05,Competitor_B,5,15
H042,2025-05,Apexacare,6,24
H042,2025-05,Competitor_A,7,28
H042,2025-05,Competitor_B,7,28
H043,2025-05,Apexacare,12,54
H043,2025-05,Competitor_A,9,38
H043,2025-05,Competitor_B,7,27
H044,2025-05,Apexacare,7,36
H044,2025-05,Competitor_A,10,48
H044,2025-05,Competitor_B,8,36
H045,2025-05,Apexacare,18,78
H045,2025-05,Competitor_A,13,57
H045,2025-05,Competitor_B,11,45
H046,2025-05,Apexacare,12,60
H046,2025-05,Competitor_A,9,46
H046,2025-05,Competitor_B,9,41
H047,2025-05,Apexacare,1,4
H047,2025-05,Competitor_A,1,7
H047,2025-05,Competitor_B,3,8
H048,2025-05,Apexacare,4,18
H048,2025-05,Competitor_A,5,23
H048,2025-05,Competitor_B,6,25
H049,2025-05,Apexacare,12,46
H049,2025-05,Competitor_A,6,23
H049,2025-05,Competitor_B,7,21
H050,2025-05,Apexacare,7,32
H050,2025-05,Competitor_A,7,32
H050,2025-05,Competitor_B,8,26
H051,2025-05,Apexacare,23,84
H051,2025-05,Competitor_A,11,39
H051,2025-05,Competitor_B,9,30
H052,2025-05,Apexacare,2,13
H052,2025-05,Competitor_A,3,19
H052,2025-05,Competitor_B,4,16
H053,2025-05,Apexacare,14,52
H053,2025-05,Competitor_A,7,27
H053,2025-05,Competitor_B,7,26
H054,2025-05,Apexacare,11,38
H054,2025-05,Competitor_A,10,36
H054,2025-05,Competitor_B,11,34
H055,2025-05,Apexacare,9,38
H055,2025-05,Competitor_A,7,28
H055,2025-05,Competitor_B,7,24
H056,2025-05,Apexacare,22,79
H056,2025-05,Competitor_A,17,62
H056,2025-05,Competitor_B,17,59
H057,2025-05,Apexacare,15,54
H057,2025-05,Competitor_A,7,26
H057,2025-05,Competitor_B,7,20
H058,2025-05,Apexacare,10,38
H058,2025-05,Competitor_A,12,49
H058,2025-05,Competitor_B,11,39
H059,2025-05,Apexacare,7,38
H059,2025-05,Competitor_A,7,34
H059,2025-05,Competitor_B,6,24
H060,2025-05,Apexacare,22,78
H060,2025-05,Competitor_A,19,67
H060,2025-05,Competitor_B,17,55
H061,2025-05,Apexacare,10,51
H061,2025-05,Competitor_A,9,44
H061,2025-05,Competitor_B,9,40
H062,2025-05,Apexacare,7,27
H062,2025-05,Competitor_A,4,17
H062,2025-05,Competitor_B,5,16
H063,2025-05,Apexacare,3,20
H063,2025-05,Competitor_A,3,17
H063,2025-05,Competitor_B,4,17
H064,2025-05,Apexacare,20,87
H064,2025-05,Competitor_A,9,42
H064,2025-05,Competitor_B,8,31
H065,2025-05,Apexacare,20,92
H065,2025-05,Competitor_A,13,59
H065,2025-05,Competitor_B,11,47
H066,2025-05,Apexacare,14,51
H066,2025-05,Competitor_A,15,55
H066,2025-05,Competitor_B,16,56
H067,2025-05,Apexacare,6,22
H067,2025-05,Competitor_A,7,25
H067,2025-05,Competitor_B,6,21
H068,2025-05,Apexacare,3,11
H068,2025-05,Competitor_A,4,15
H068,2025-05,Competitor_B,4,14
H069,2025-05,Apexacare,9,38
H069,2025-05,Competitor_A,15,66
H069,2025-05,Competitor_B,12,49
H070,2025-05,Apexacare,19,93
H070,2025-05,Competitor_A,9,44
H070,2025-05,Competitor_B,7,31
H071,2025-05,Apexacare,8,39
H071,2025-05,Competitor_A,7,37
H071,2025-05,Competitor_B,8,34
H072,2025-05,Apexacare,3,16
H072,2025-05,Competitor_A,5,25
H072,2025-05,Competitor_B,7,23
H073,2025-05,Apexacare,6,28
H073,2025-05,Competitor_A,3,12
H073,2025-05,Competitor_B,3,11
H074,2025-05,Apexacare,11,57
H074,2025-05,Competitor_A,9,44
H074,2025-05,Competitor_B,10,43
H075,2025-05,Apexacare,5,22
H075,2025-05,Competitor_A,5,21
H075,2025-05,Competitor_B,4,17
H076,2025-05,Apexacare,8,35
H076,2025-05,Competitor_A,6,28
H076,2025-05,Competitor_B,8,27
H077,2025-05,Apexacare,7,24
H077,2025-05,Competitor_A,17,59
H077,2025-05,Competitor_B,13,43
H078,2025-05,Apexacare,2,11
H078,2025-05,Competitor_A,3,12
H078,2025-05,Competitor_B,4,13
H079,2025-05,Apexacare,4,17
H079,2025-05,Competitor_A,4,18
H079,2025-05,Competitor_B,5,13
H080,2025-05,Apexacare,19,81
H080,2025-05,Competitor_A,8,36
H080,2025-05,Competitor_B,10,37
H081,2025-05,Apexacare,13,50
H081,2025-05,Competitor_A,18,68
H081,2025-05,Competitor_B,17,58
H082,2025-05,Apexacare,16,76
H082,2025-05,Competitor_A,11,53
H082,2025-05,Competitor_B,9,41
H083,2025-05,Apexacare,13,63
H083,2025-05,Competitor_A,12,61
H083,2025-05,Competitor_B,10,47
H084,2025-05,Apexacare,1,6
H084,2025-05,Competitor_A,1,6
H084,2025-05,Competitor_B,2,5
H085,2025-05,Apexacare,11,54
H085,2025-05,Competitor_A,7,32
H085,2025-05,Competitor_B,8,34
H086,2025-05,Apexacare,9,40
H086,2025-05,Competitor_A,8,38
H086,2025-05,Competitor_B,7,27
H087,2025-05,Apexacare,5,23
H087,2025-05,Competitor_A,11,48
H087,2025-05,Competitor_B,11,49
H088,2025-05,Apexacare,13,58
H088,2025-05,Competitor_A,6,29
H088,2025-05,Competitor_B,6,21
H089,2025-05,Apexacare,7,36
H089,2025-05,Competitor_A,14,72
H089,2025-05,Competitor_B,15,72
H090,2025-05,Apexacare,11,46
H090,2025-05,Competitor_A,11,45
H090,2025-05,Competitor_B,11,42
H091,2025-05,Apexacare,14,51
H091,2025-05,Competitor_A,13,48
H091,2025-05,Competitor_B,11,36
H092,2025-05,Apexacare,11,40
H092,2025-05,Competitor_A,10,39
H092,2025-05,Competitor_B,10,33
H093,2025-05,Apexacare,17,59
H093,2025-05,Competitor_A,13,47
H093,2025-05,Competitor_B,11,34
H094,2025-05,Apexacare,2,10
H094,2025-05,Competitor_A,3,18
H094,2025-05,Competitor_B,4,17
H095,2025-05,Apexacare,14,50
H095,2025-05,Competitor_A,19,68
H095,2025-05,Competitor_B,18,62
H096,2025-05,Apexacare,7,37
H096,2025-05,Competitor_A,6,29
H096,2025-05,Competitor_B,7,29
H097,2025-05,Apexacare,1,5
H097,2025-05,Competitor_A,1,5
H097,2025-05,Competitor_B,1,5
H098,2025-05,Apexacare,8,40
H098,2025-05,Competitor_A,8,40
H098,2025-05,Competitor_B,8,34
H099,2025-05,Apexacare,13,49
H099,2025-05,Competitor_A,13,52
H099,2025-05,Competitor_B,11,39
H100,2025-05,Apexacare,11,54
H100,2025-05,Competitor_A,6,31
H100,2025-05,Competitor_B,7,29
H101,2025-05,Apexacare,13,44
H101,2025-05,Competitor_A,8,28
H101,2025-05,Competitor_B,7,24
H102,2025-05,Apexacare,10,44
H102,2025-05,Competitor_A,11,46
H102,2025-05,Competitor_B,10,38
H103,2025-05,Apexacare,4,17
H103,2025-05,Competitor_A,2,10
H103,2025-05,Competitor_B,4,11
H104,2025-05,Apexacare,14,49
H104,2025-05,Competitor_A,16,56
H104,2025-05,Competitor_B,14,49
H105,2025-05,Apexacare,20,71
H105,2025-05,Competitor_A,15,53
H105,2025-05,Competitor_B,16,52
H106,2025-05,Apexacare,15,58
H106,2025-05,Competitor_A,12,48
H106,2025-05,Competitor_B,14,48
H107,2025-05,Apexacare,8,32
H107,2025-05,Competitor_A,4,17
H107,2025-05,Competitor_B,5,17
H108,2025-05,Apexacare,4,21
H108,2025-05,Competitor_A,4,21
H108,2025-05,Competitor_B,4,22
H109,2025-05,Apexacare,11,50
H109,2025-05,Competitor_A,9,44
H109,2025-05,Competitor_B,10,42
H110,2025-05,Apexacare,12,42
H110,2025-05,Competitor_A,5,18
H110,2025-05,Competitor_B,5,15
H111,2025-05,Apexacare,13,56
H111,2025-05,Competitor_A,6,26
H111,2025-05,Competitor_B,7,23
H112,2025-05,Apexacare,6,27
H112,2025-05,Competitor_A,7,29
H112,2025-05,Competitor_B,7,28
H113,2025-05,Apexacare,0,4
H113,2025-05,Competitor_A,1,6
H113,2025-05,Competitor_B,2,5
H114,2025-05,Apexacare,13,53
H114,2025-05,Competitor_A,17,66
H114,2025-05,Competitor_B,13,49
H115,2025-05,Apexacare,12,51
H115,2025-05,Competitor_A,5,22
H115,2025-05,Competitor_B,5,17
H116,2025-05,Apexacare,15,63
H116,2025-05,Competitor_A,14,57
H116,2025-05,Competitor_B,13,50
H117,2025-05,Apexacare,1,8
H117,2025-05,Competitor_A,2,13
H117,2025-05,Competitor_B,4,11
H118,2025-05,Apexacare,24,93
H118,2025-05,Competitor_A,10,41
H118,2025-05,Competitor_B,10,34
H119,2025-05,Apexacare,13,54
H119,2025-05,Competitor_A,16,66
H119,2025-05,Competitor_B,14,48
H120,2025-05,Apexacare,12,42
H120,2025-05,Competitor_A,20,71
H120,2025-05,Competitor_B,21,67
H121,2025-05,Apexacare,9,35
H121,2025-05,Competitor_A,20,79
H121,2025-05,Competitor_B,16,56
H122,2025-05,Apexacare,10,39
H122,2025-05,Competitor_A,18,68
H122,2025-05,Competitor_B,14,47
H123,2025-05,Apexacare,14,53
H123,2025-05,Competitor_A,11,44
H123,2025-05,Competitor_B,10,35
H124,2025-05,Apexacare,7,29
H124,2025-05,Competitor_A,12,46
H124,2025-05,Competitor_B,11,39
H125,2025-05,Apexacare,14,68
H125,2025-05,Competitor_A,12,59
H125,2025-05,Competitor_B,9,41
H126,2025-05,Apexacare,7,33
H126,2025-05,Competitor_A,5,23
H126,2025-05,Competitor_B,6,20
H127,2025-05,Apexacare,13,61
H127,2025-05,Competitor_A,5,25
H127,2025-05,Competitor_B,6,26
H128,2025-05,Apexacare,7,27
H128,2025-05,Competitor_A,8,31
H128,2025-05,Competitor_B,8,30
H129,2025-05,Apexacare,11,47
H129,2025-05,Competitor_A,8,33
H129,2025-05,Competitor_B,8,32
H130,2025-05,Apexacare,8,43
H130,2025-05,Competitor_A,6,33
H130,2025-05,Competitor_B,7,29
H131,2025-05,Apexacare,2,9
H131,2025-05,Competitor_A,4,20
H131,2025-05,Competitor_B,4,15
H132,2025-05,Apexacare,9,43
H132,2025-05,Competitor_A,7,34
H132,2025-05,Competitor_B,7,33
H133,2025-05,Apexacare,8,30
H133,2025-05,Competitor_A,6,23
H133,2025-05,Competitor_B,7,19
H134,2025-05,Apexacare,10,35
H134,2025-05,Competitor_A,9,33
H134,2025-05,Competitor_B,10,32
H135,2025-05,Apexacare,2,9
H135,2025-05,Competitor_A,3,13
H135,2025-05,Competitor_B,3,12
H136,2025-05,Apexacare,5,27
H136,2025-05,Competitor_A,7,37
H136,2025-05,Competitor_B,6,26
H137,2025-05,Apexacare,13,56
H137,2025-05,Competitor_A,12,52
H137,2025-05,Competitor_B,12,45
H138,2025-05,Apexacare,15,76
H138,2025-05,Competitor_A,6,32
H138,2025-05,Competitor_B,7,27
H139,2025-05,Apexacare,11,43
H139,2025-05,Competitor_A,11,42
H139,2025-05,Competitor_B,11,41
H140,2025-05,Apexacare,7,30
H140,2025-05,Competitor_A,5,22
H140,2025-05,Competitor_B,6,24
H141,2025-05,Apexacare,11,56
H141,2025-05,Competitor_A,13,64
H141,2025-05,Competitor_B,11,51
H142,2025-05,Apexacare,6,33
H142,2025-05,Competitor_A,11,56
H142,2025-05,Competitor_B,9,43
H143,2025-05,Apexacare,10,46
H143,2025-05,Competitor_A,10,48
H143,2025-05,Competitor_B,10,42
H144,2025-05,Apexacare,9,40
H144,2025-05,Competitor_A,11,47
H144,2025-05,Competitor_B,9,33
H145,2025-05,Apexacare,2,9
H145,2025-05,Competitor_A,1,7
H145,2025-05,Competitor_B,3,6
H146,2025-05,Apexacare,9,40
H146,2025-05,Competitor_A,10,42
H146,2025-05,Competitor_B,10,37
H147,2025-05,Apexacare,3,14
H147,2025-05,Competitor_A,3,16
H147,2025-05,Competitor_B,4,15
H148,2025-05,Apexacare,6,27
H148,2025-05,Competitor_A,4,20
H148,2025-05,Competitor_B,5,16
H149,2025-05,Apexacare,1,6
H149,2025-05,Competitor_A,1,6
H149,2025-05,Competitor_B,1,6
H150,2025-05,Apexacare,11,53
H150,2025-05,Competitor_A,7,36
H150,2025-05,Competitor_B,7,31
H151,2025-05,Apexacare,15,58
H151,2025-05,Competitor_A,8,30
H151,2025-05,Competitor_B,7,24
H152,2025-05,Apexacare,14,64
H152,2025-05,Competitor_A,6,30
H152,2025-05,Competitor_B,7,26
H153,2025-05,Apexacare,18,63
H153,2025-05,Competitor_A,8,27
H153,2025-05,Competitor_B,6,20
H154,2025-05,Apexacare,12,50
H154,2025-05,Competitor_A,7,28
H154,2025-05,Competitor_B,6,22
H155,2025-05,Apexacare,11,40
H155,2025-05,Competitor_A,8,32
H155,2025-05,Competitor_B,10,33
H156,2025-05,Apexacare,10,36
H156,2025-05,Competitor_A,18,68
H156,2025-05,Competitor_B,18,64
H157,2025-05,Apexacare,2,13
H157,2025-05,Competitor_A,1,8
H157,2025-05,Competitor_B,3,9
H158,2025-05,Apexacare,14,57
H158,2025-05,Competitor_A,9,38
H158,2025-05,Competitor_B,8,31
H159,2025-05,Apexacare,6,32
H159,2025-05,Competitor_A,7,37
H159,2025-05,Competitor_B,9,36
H160,2025-05,Apexacare,8,31
H160,2025-05,Competitor_A,14,52
H160,2025-05,Competitor_B,10,36
H161,2025-05,Apexacare,17,78
H161,2025-05,Competitor_A,14,68
H161,2025-05,Competitor_B,12,52
H162,2025-05,Apexacare,1,5
H162,2025-05,Competitor_A,1,5
H162,2025-05,Competitor_B,1,6
H163,2025-05,Apexacare,4,21
H163,2025-05,Competitor_A,2,13
H163,2025-05,Competitor_B,3,11
H164,2025-05,Apexacare,9,35
H164,2025-05,Competitor_A,8,34
H164,2025-05,Competitor_B,8,27
H165,2025-05,Apexacare,17,75
H165,2025-05,Competitor_A,8,36
H165,2025-05,Competitor_B,7,29
H166,2025-05,Apexacare,4,22
H166,2025-05,Competitor_A,4,22
H166,2025-05,Competitor_B,5,19
H167,2025-05,Apexacare,16,57
H167,2025-05,Competitor_A,16,55
H167,2025-05,Competitor_B,15,48
H168,2025-05,Apexacare,16,60
H168,2025-05,Competitor_A,8,29
H168,2025-05,Competitor_B,9,31
H169,2025-05,Apexacare,2,8
H169,2025-05,Competitor_A,3,16
