call_id,rep_id,hcp_id,call_date,planned_vs_actual,call_status,call_type,brand_promoted,month_id
C004317,R19,H282,2025-02-27,Planned,Completed,In-Person,Apexacare,2025-02
C004318,R19,H288,2025-02-03,Planned,,In-Person,Apexacare,2025-02
C004319,R19,H293,2025-02-24,Planned,Completed,In-Person,Apexacare,2025-02
C004320,R19,H284,2025-02-22,Planned,Completed,Virtual,Apexacare,2025-02
C004321,R19,H282,2025-02-27,Planned,Completed,In-Person,Apexacare,2025-02
C004322,R19,H283,2025-02-07,Planned,Completed,In-Person,None,2025-02
C004323,R19,H285,2025-02-15,Planned,Completed,Virtual,Apexacare,2025-02
C004324,R19,H293,2025-02-11,Planned,Completed,Virtual,Apexacare,2025-02
C004325,R19,H284,2025-02-09,Planned,Completed,Phone,Apexacare,2025-02
C004326,R19,H291,2025-02-17,Unplanned,Completed,In-Person,Apexacare,2025-02
C004327,R19,H281,2025-02-13,Unplanned,,In-Person,Apexacare,2025-02
C004328,R19,H286,2025-02-17,Unplanned,Completed,In-Person,Apexacare,2025-02
C004329,R19,H292,2025-02-04,Unplanned,Completed,In-Person,Apexacare,2025-02
C004330,R20,H305,2025-02-16,Planned,Completed,In-Person,Apexacare,2025-02
C004331,R20,H304,2025-02-26,Planned,No Show,In-Person,None,2025-02
C004332,R20,,2025-02-10,Planned,Completed,In-Person,None,2025-02
C004333,R20,H302,2025-02-20,Planned,Completed,In-Person,Apexacare,2025-02
C004334,R20,H306,2025-02-17,Planned,Completed,Phone,Apexacare,2025-02
C004335,R20,H307,2025-02-06,Planned,Completed,In-Person,None,2025-02
C004336,R20,H296,2025-02-18,Planned,Cancelled,Phone,None,2025-02
C004337,R20,H296,2025-02-21,Planned,Completed,In-Person,Apexacare,2025-02
C004338,R20,H298,2025-02-08,Planned,Completed,In-Person,Apexacare,2025-02
C004339,R20,H309,2025-02-13,Planned,Completed,Virtual,Apexacare,2025-02
C004340,R20,H302,2025-02-27,Planned,Completed,Virtual,Apexacare,2025-02
C004341,R20,H303,2025-02-02,Planned,Completed,Virtual,Apexacare,2025-02
C004342,R20,H299,2025-02-23,Planned,,In-Person,None,2025-02
C004343,R20,H308,2025-02-21,Planned,Completed,Virtual,Apexacare,2025-02
C004344,R20,H303,2025-02-28,Planned,Completed,Virtual,None,2025-02
C004345,R20,H308,2025-02-14,Planned,Completed,Virtual,Apexacare,2025-02
C004346,R20,H295,2025-02-12,Planned,Completed,Phone,Apexacare,2025-02
C004347,R20,H306,2025-02-22,Planned,Completed,In-Person,Apexacare,2025-02
C004348,R20,H304,2025-02-16,Planned,No Show,In-Person,None,2025-02
C004349,R20,H307,2025-02-05,Planned,Cancelled,In-Person,None,2025-02
C004350,R20,,2025-02-14,Planned,Completed,In-Person,None,2025-02
C004351,R20,H303,2025-02-28,Planned,Completed,In-Person,Apexacare,2025-02
C004352,R20,H307,2025-02-22,Planned,Completed,In-Person,Apexacare,2025-02
C004353,R20,H307,2025-02-25,Planned,No Show,In-Person,None,2025-02
C004354,R20,H301,2025-02-26,Planned,Completed,In-Person,Apexacare,2025-02
C004355,R20,H303,2025-02-14,Planned,Completed,In-Person,Apexacare,2025-02
C004356,R20,H300,2025-02-16,Planned,Completed,In-Person,Apexacare,2025-02
C004357,R20,H297,2025-02-28,Planned,Completed,Phone,None,2025-02
C004358,R20,H307,2025-02-21,Planned,Completed,Phone,None,2025-02
C004359,R20,H308,2025-02-19,Planned,Completed,In-Person,Apexacare,2025-02
C004360,R20,H303,2025-02-25,Planned,Cancelled,Phone,None,2025-02
C004361,R20,H298,2025-02-17,Planned,Completed,In-Person,Apexacare,2025-02
C004362,R20,H306,2025-02-11,Planned,Completed,Virtual,Apexacare,2025-02
C004363,R20,H296,2025-02-28,Planned,Completed,Virtual,Apexacare,2025-02
C004364,R20,H307,2025-02-25,Planned,Cancelled,In-Person,None,2025-02
C004365,R20,H299,2025-02-15,Planned,No Show,Virtual,None,2025-02
C004366,R20,H302,2025-02-04,Planned,Completed,In-Person,None,2025-02
C004367,R20,H306,2025-02-01,Planned,Completed,In-Person,Apexacare,2025-02
C004368,R20,H306,2025-02-18,Planned,Completed,Phone,None,2025-02
C004369,R20,H301,2025-02-26,Planned,No Show,Virtual,None,2025-02
C004370,R20,H306,2025-02-27,Planned,Completed,Virtual,Apexacare,2025-02
C004371,R20,H306,2025-02-24,Planned,Completed,Virtual,Apexacare,2025-02
C004372,R20,H305,2025-02-10,Planned,Completed,Phone,Apexacare,2025-02
C004373,R20,H297,2025-02-25,Planned,Completed,In-Person,Apexacare,2025-02
C004374,R20,H305,2025-02-16,Planned,Completed,In-Person,Apexacare,2025-02
C004375,R20,H295,2025-02-21,Planned,Completed,Virtual,None,2025-02
C004376,R20,H306,2025-02-08,Planned,No Show,In-Person,None,2025-02
C004377,R20,H296,2025-02-10,Planned,Completed,Virtual,Apexacare,2025-02
C004378,R20,H298,2025-02-27,Planned,Completed,In-Person,Apexacare,2025-02
C004379,R20,H303,2025-02-01,Planned,Completed,In-Person,Apexacare,2025-02
C004380,R20,H295,2025-02-04,Planned,Completed,Phone,Apexacare,2025-02
C004381,R20,H309,2025-02-17,Planned,Completed,Virtual,None,2025-02
C004382,R20,H302,2025-02-01,Planned,Completed,In-Person,Apexacare,2025-02
C004383,R20,H307,2025-02-05,Planned,Completed,In-Person,Apexacare,2025-02
C004384,R20,H309,2025-02-02,Planned,Completed,Phone,Apexacare,2025-02
C004385,R20,H299,2025-02-28,Planned,No Show,Virtual,None,2025-02
C004386,R20,H304,2025-02-08,Planned,Completed,Virtual,Apexacare,2025-02
C004387,R20,H299,2025-02-24,Planned,Completed,In-Person,Apexacare,2025-02
C004388,R20,H296,2025-02-05,Planned,,In-Person,None,2025-02
C004389,R20,H305,2025-02-09,Planned,Completed,In-Person,Apexacare,2025-02
C004390,R20,H295,2025-02-23,Planned,,In-Person,Apexacare,2025-02
C004391,R20,H295,2025-02-23,Planned,Completed,In-Person,Apexacare,2025-02
C004392,R20,H302,2025-02-06,Planned,Completed,In-Person,None,2025-02
C004393,R20,H307,2025-02-08,Planned,Completed,Virtual,Apexacare,2025-02
C004394,R20,H306,2025-02-02,Planned,,In-Person,Apexacare,2025-02
C004395,R20,H307,2025-02-10,Planned,Completed,In-Person,Apexacare,2025-02
C004396,R20,H305,2025-02-05,Planned,Completed,In-Person,Apexacare,2025-02
C004397,R20,H295,2025-02-15,Planned,No Show,In-Person,None,2025-02
C004398,R20,H297,2025-02-06,Unplanned,Completed,In-Person,Apexacare,2025-02
C004399,R20,H300,2025-02-06,Unplanned,Completed,In-Person,Apexacare,2025-02
C004400,R20,H298,2025-02-12,Unplanned,Completed,In-Person,Apexacare,2025-02
C004401,R20,H308,2025-02-03,Unplanned,Completed,In-Person,Apexacare,2025-02
C004402,R20,H301,2025-02-16,Unplanned,Completed,In-Person,Apexacare,2025-02
C004403,R21,H320,2025-02-22,Planned,Completed,In-Person,None,2025-02
C004404,R21,H312,2025-02-27,Planned,Completed,In-Person,Apexacare,2025-02
C004405,R21,H310,2025-02-12,Planned,Completed,In-Person,Apexacare,2025-02
C004406,R21,H320,2025-02-04,Planned,Completed,In-Person,Apexacare,2025-02
C004407,R21,H319,2025-02-11,Planned,Completed,Phone,Apexacare,2025-02
C004408,R21,H318,2025-02-27,Planned,Completed,In-Person,Apexacare,2025-02
C004409,R21,H312,2025-02-18,Planned,Completed,Virtual,None,2025-02
C004410,R21,H311,2025-02-23,Planned,Completed,In-Person,Apexacare,2025-02
C004411,R21,H316,2025-02-18,Planned,Completed,Virtual,Apexacare,2025-02
C004412,R21,H318,2025-02-18,Planned,,In-Person,None,2025-02
C004413,R21,H310,2025-02-17,Planned,Completed,In-Person,Apexacare,2025-02
C004414,R21,H313,2025-02-15,Planned,Completed,In-Person,Apexacare,2025-02
C004415,R21,H316,2025-02-01,Planned,Completed,In-Person,Apexacare,2025-02
C004416,R21,H311,2025-02-15,Planned,Completed,In-Person,Apexacare,2025-02
C004417,R21,H314,2025-02-08,Planned,Completed,In-Person,Apexacare,2025-02
C004418,R21,H310,2025-02-03,Planned,,Phone,Apexacare,2025-02
C004419,R21,H310,2025-02-02,Planned,Completed,In-Person,Apexacare,2025-02
C004420,R21,H317,2025-02-19,Planned,Completed,In-Person,Apexacare,2025-02
C004421,R21,H315,2025-02-02,Planned,Completed,In-Person,Apexacare,2025-02
C004422,R21,H318,2025-02-24,Planned,Completed,Virtual,None,2025-02
C004423,R21,H310,2025-02-25,Planned,Completed,Virtual,None,2025-02
C004424,R21,H322,2025-02-13,Planned,Completed,In-Person,Apexacare,2025-02
C004425,R21,H320,2025-02-05,Planned,No Show,Virtual,None,2025-02
C004426,R21,H310,2025-02-08,Planned,Completed,In-Person,Apexacare,2025-02
C004427,R21,H314,2025-02-14,Planned,Completed,In-Person,None,2025-02
C004428,R21,H320,2025-02-02,Planned,Completed,In-Person,Apexacare,2025-02
C004429,R21,H315,2025-02-19,Planned,Completed,Phone,Apexacare,2025-02
C004430,R21,H320,2025-02-09,Planned,Cancelled,In-Person,None,2025-02
C004431,R21,H319,2025-02-23,Planned,Completed,Virtual,Apexacare,2025-02
C004432,R21,H310,2025-02-06,Planned,Completed,In-Person,Apexacare,2025-02
C004433,R21,H314,2025-02-22,Planned,Completed,Phone,Apexacare,2025-02
C004434,R21,H315,2025-02-01,Planned,Cancelled,Phone,None,2025-02
C004435,R21,H317,2025-02-01,Planned,Completed,Virtual,Apexacare,2025-02
C004436,R21,H310,2025-02-01,Planned,Completed,In-Person,Apexacare,2025-02
C004437,R21,H314,2025-02-17,Planned,Completed,In-Person,Apexacare,2025-02
C004438,R21,H316,2025-02-24,Planned,Completed,Virtual,Apexacare,2025-02
C004439,R21,H314,2025-02-08,Planned,Completed,In-Person,Apexacare,2025-02
C004440,R21,H310,2025-02-01,Planned,Completed,In-Person,Apexacare,2025-02
C004441,R21,H316,2025-02-25,Planned,Completed,In-Person,Apexacare,2025-02
C004442,R21,H311,2025-02-09,Planned,Completed,In-Person,Apexacare,2025-02
C004443,R21,H322,2025-02-01,Planned,Completed,In-Person,None,2025-02
C004444,R21,H317,2025-02-03,Planned,Completed,In-Person,Apexacare,2025-02
C004445,R21,H310,2025-02-21,Planned,Completed,In-Person,Apexacare,2025-02
C004446,R21,H320,2025-02-22,Planned,Completed,In-Person,None,2025-02
C004447,R21,H312,2025-02-24,Planned,Completed,Virtual,Apexacare,2025-02
C004448,R21,H315,2025-02-25,Planned,Completed,In-Person,Apexacare,2025-02
C004449,R21,H312,2025-02-23,Planned,Completed,In-Person,Apexacare,2025-02
C004450,R21,H320,2025-02-18,Planned,Cancelled,In-Person,None,2025-02
C004451,R21,H318,2025-02-27,Planned,Completed,Phone,None,2025-02
C004452,R21,H312,2025-02-28,Planned,Completed,Phone,Apexacare,2025-02
C004453,R21,H311,2025-02-09,Planned,Cancelled,In-Person,None,2025-02
C004454,R21,,2025-02-02,Planned,Completed,In-Person,Apexacare,2025-02
C004455,R21,H320,2025-02-27,Planned,Completed,Phone,Apexacare,2025-02
C004456,R21,H317,2025-02-22,Planned,Completed,In-Person,Apexacare,2025-02
C004457,R21,H319,2025-02-04,Planned,Completed,Virtual,Apexacare,2025-02
C004458,R21,H316,2025-02-15,Planned,Completed,In-Person,Apexacare,2025-02
C004459,R21,H310,2025-02-03,Planned,Completed,In-Person,Apexacare,2025-02
C004460,R21,H315,2025-02-18,Planned,Completed,In-Person,Apexacare,2025-02
C004461,R21,H311,2025-02-11,Planned,No Show,Virtual,None,2025-02
C004462,R21,H311,2025-02-26,Planned,Completed,In-Person,None,2025-02
C004463,R21,H320,2025-02-07,Planned,Completed,In-Person,Apexacare,2025-02
C004464,R21,H313,2025-02-22,Planned,Completed,In-Person,Apexacare,2025-02
C004465,R21,H321,2025-02-11,Planned,No Show,In-Person,None,2025-02
C004466,R21,H319,2025-02-14,Planned,Completed,In-Person,Apexacare,2025-02
C004467,R21,H313,2025-02-19,Planned,Completed,In-Person,Apexacare,2025-02
C004468,R21,H315,2025-02-19,Planned,Completed,Virtual,Apexacare,2025-02
C004469,R21,H311,2025-02-13,Planned,Completed,In-Person,Apexacare,2025-02
C004470,R21,H311,2025-02-09,Unplanned,Completed,In-Person,Apexacare,2025-02
C004471,R21,H317,2025-02-21,Unplanned,Completed,In-Person,Apexacare,2025-02
C004472,R22,H333,2025-02-03,Planned,Completed,In-Person,Apexacare,2025-02
C004473,R22,H332,2025-02-06,Planned,Completed,In-Person,Apexacare,2025-02
C004474,R22,H330,2025-02-04,Planned,Completed,Virtual,Apexacare,2025-02
C004475,R22,H324,2025-02-15,Planned,Completed,In-Person,Apexacare,2025-02
C004476,R22,H329,2025-02-15,Planned,Completed,Phone,Apexacare,2025-02
C004477,R22,H334,2025-02-28,Planned,Completed,In-Person,Apexacare,2025-02
C004478,R22,H331,2025-02-12,Planned,Completed,Phone,Apexacare,2025-02
C004479,R22,H329,2025-02-05,Planned,Completed,Virtual,Apexacare,2025-02
C004480,R22,H330,2025-02-03,Planned,Completed,Phone,Apexacare,2025-02
C004481,R22,H332,2025-02-15,Planned,Completed,Virtual,Apexacare,2025-02
C004482,R22,H335,2025-02-18,Planned,Completed,In-Person,None,2025-02
C004483,R22,H324,2025-02-09,Planned,Completed,Virtual,Apexacare,2025-02
C004484,R22,H334,2025-02-15,Planned,Completed,Virtual,Apexacare,2025-02
C004485,R22,H324,2025-02-19,Planned,Completed,In-Person,Apexacare,2025-02
C004486,R22,H329,2025-02-01,Planned,Completed,In-Person,None,2025-02
C004487,R22,H329,2025-02-04,Planned,,Virtual,Apexacare,2025-02
C004488,R22,H323,2025-02-19,Planned,Completed,In-Person,Apexacare,2025-02
C004489,R22,H326,2025-02-05,Planned,Completed,In-Person,Apexacare,2025-02
C004490,R22,H327,2025-02-09,Planned,No Show,In-Person,None,2025-02
C004491,R22,H324,2025-02-10,Planned,Completed,Virtual,None,2025-02
C004492,R22,H325,2025-02-25,Planned,Completed,In-Person,Apexacare,2025-02
C004493,R22,H334,2025-02-04,Planned,Completed,In-Person,Apexacare,2025-02
C004494,R22,H331,2025-02-21,Planned,Completed,In-Person,Apexacare,2025-02
C004495,R22,H325,2025-02-24,Planned,Completed,Virtual,Apexacare,2025-02
C004496,R22,H327,2025-02-09,Planned,Completed,In-Person,Apexacare,2025-02
C004497,R22,H335,2025-02-13,Planned,Cancelled,Virtual,None,2025-02
C004498,R22,H325,2025-02-21,Planned,No Show,Virtual,None,2025-02
C004499,R22,H335,2025-02-04,Planned,Completed,In-Person,Apexacare,2025-02
C004500,R22,H323,2025-02-25,Planned,Completed,In-Person,Apexacare,2025-02
C004501,R22,H326,2025-02-17,Planned,Completed,In-Person,Apexacare,2025-02
C004502,R22,H325,2025-02-28,Planned,Completed,In-Person,Apexacare,2025-02
C004503,R22,H324,2025-02-08,Planned,Completed,In-Person,Apexacare,2025-02
C004504,R22,H333,2025-02-10,Planned,,In-Person,None,2025-02
C004505,R22,H335,2025-02-26,Planned,Completed,In-Person,Apexacare,2025-02
C004506,R22,H330,2025-02-17,Planned,Completed,In-Person,Apexacare,2025-02
C004507,R22,H327,2025-02-18,Planned,Completed,In-Person,Apexacare,2025-02
C004508,R22,H330,2025-02-09,Planned,,Virtual,Apexacare,2025-02
C004509,R22,H331,2025-02-28,Planned,Completed,In-Person,Apexacare,2025-02
C004510,R22,H335,2025-02-02,Planned,Completed,In-Person,Apexacare,2025-02
C004511,R22,H331,2025-02-12,Planned,Cancelled,In-Person,None,2025-02
C004512,R22,H333,2025-02-24,Planned,Completed,In-Person,Apexacare,2025-02
C004513,R22,H335,2025-02-06,Planned,Completed,In-Person,Apexacare,2025-02
C004514,R22,H327,2025-02-23,Planned,Completed,In-Person,Apexacare,2025-02
C004515,R22,H323,2025-02-24,Planned,Cancelled,In-Person,None,2025-02
C004516,R22,H331,2025-02-08,Planned,Completed,In-Person,Apexacare,2025-02
C004517,R22,H334,2025-02-24,Planned,Completed,In-Person,Apexacare,2025-02
C004518,R22,H324,2025-02-02,Planned,Completed,Phone,Apexacare,2025-02
C004519,R22,H323,2025-02-02,Planned,Completed,Phone,Apexacare,2025-02
C004520,R22,H329,2025-02-20,Planned,,In-Person,Apexacare,2025-02
C004521,R22,H325,2025-02-20,Planned,Completed,In-Person,None,2025-02
C004522,R22,H323,2025-02-03,Planned,No Show,Virtual,None,2025-02
C004523,R22,H328,2025-02-02,Planned,No Show,In-Person,None,2025-02
C004524,R22,H323,2025-02-16,Planned,Completed,Virtual,Apexacare,2025-02
C004525,R22,H324,2025-02-25,Planned,Completed,In-Person,Apexacare,2025-02
C004526,R22,H330,2025-02-19,Planned,Completed,Virtual,Apexacare,2025-02
C004527,R22,H329,2025-02-18,Planned,Completed,In-Person,Apexacare,2025-02
C004528,R22,H328,2025-02-04,Planned,Completed,Virtual,Apexacare,2025-02
C004529,R22,H323,2025-02-05,Planned,Completed,Virtual,None,2025-02
C004530,R22,H332,2025-02-22,Planned,Completed,Virtual,None,2025-02
C004531,R22,H332,2025-02-02,Planned,Completed,Virtual,Apexacare,2025-02
C004532,R22,H325,2025-02-19,Planned,Completed,In-Person,Apexacare,2025-02
C004533,R22,H333,2025-02-07,Unplanned,Completed,In-Person,Apexacare,2025-02
C004534,R22,H327,2025-02-15,Unplanned,Completed,In-Person,Apexacare,2025-02
C004535,R22,H327,2025-02-11,Unplanned,Completed,In-Person,Apexacare,2025-02
C004536,R22,H323,2025-02-08,Unplanned,Completed,In-Person,Apexacare,2025-02
C004537,R22,H324,2025-02-11,Unplanned,Completed,In-Person,Apexacare,2025-02
C004538,R23,H347,2025-02-13,Planned,Completed,In-Person,Apexacare,2025-02
C004539,R23,H336,2025-02-26,Planned,Completed,In-Person,Apexacare,2025-02
C004540,R23,H350,2025-02-20,Planned,Completed,Virtual,Apexacare,2025-02
C004541,R23,H344,2025-02-18,Planned,Completed,In-Person,Apexacare,2025-02
C004542,R23,H346,2025-02-01,Planned,Completed,Virtual,None,2025-02
C004543,R23,H349,2025-02-09,Planned,Completed,Phone,Apexacare,2025-02
C004544,R23,H344,2025-02-25,Planned,No Show,In-Person,None,2025-02
C004545,R23,H336,2025-02-27,Planned,Completed,Virtual,Apexacare,2025-02
C004546,R23,H338,2025-02-28,Planned,Completed,Phone,Apexacare,2025-02
C004547,R23,H343,2025-02-08,Planned,,In-Person,Apexacare,2025-02
C004548,R23,H348,2025-02-25,Planned,Completed,Phone,Apexacare,2025-02
C004549,R23,H347,2025-02-18,Planned,Completed,Virtual,None,2025-02
C004550,R23,H343,2025-02-16,Planned,Completed,In-Person,Apexacare,2025-02
C004551,R23,H351,2025-02-08,Planned,Completed,In-Person,Apexacare,2025-02
C004552,R23,H337,2025-02-16,Planned,,In-Person,Apexacare,2025-02
C004553,R23,H336,2025-02-09,Planned,No Show,In-Person,None,2025-02
C004554,R23,H347,2025-02-21,Planned,Completed,In-Person,Apexacare,2025-02
C004555,R23,H337,2025-02-20,Planned,Completed,In-Person,Apexacare,2025-02
C004556,R23,H345,2025-02-13,Planned,Completed,In-Person,Apexacare,2025-02
C004557,R23,H351,2025-02-10,Planned,Completed,In-Person,Apexacare,2025-02
C004558,R23,H338,2025-02-12,Planned,Cancelled,In-Person,None,2025-02
C004559,R23,H350,2025-02-15,Planned,Completed,In-Person,Apexacare,2025-02
C004560,R23,H346,2025-02-03,Planned,Cancelled,In-Person,None,2025-02
C004561,R23,H350,2025-02-15,Planned,Completed,In-Person,Apexacare,2025-02
C004562,R23,H345,2025-02-15,Planned,Completed,In-Person,Apexacare,2025-02
C004563,R23,H351,2025-02-09,Planned,Cancelled,In-Person,None,2025-02
C004564,R23,H340,2025-02-21,Planned,,Virtual,Apexacare,2025-02
C004565,R23,H343,2025-02-24,Planned,No Show,In-Person,None,2025-02
C004566,R23,H337,2025-02-16,Planned,Completed,In-Person,None,2025-02
C004567,R23,H339,2025-02-17,Planned,No Show,Virtual,None,2025-02
C004568,R23,H341,2025-02-15,Planned,Completed,In-Person,Apexacare,2025-02
C004569,R23,H339,2025-02-10,Planned,Completed,In-Person,Apexacare,2025-02
C004570,R23,H343,2025-02-15,Planned,Completed,In-Person,Apexacare,2025-02
C004571,R23,H342,2025-02-06,Planned,Completed,In-Person,Apexacare,2025-02
C004572,R23,H349,2025-02-25,Planned,Completed,Virtual,Apexacare,2025-02
C004573,R23,H350,2025-02-13,Planned,No Show,Virtual,None,2025-02
C004574,R23,H336,2025-02-06,Planned,Completed,In-Person,Apexacare,2025-02
C004575,R23,H348,2025-02-02,Planned,Completed,In-Person,Apexacare,2025-02
C004576,R23,H344,2025-02-05,Planned,Completed,In-Person,Apexacare,2025-02
C004577,R23,H346,2025-02-13,Planned,Completed,In-Person,Apexacare,2025-02
C004578,R23,H347,2025-02-03,Planned,Completed,Virtual,Apexacare,2025-02
C004579,R23,H341,2025-02-11,Planned,Completed,In-Person,Apexacare,2025-02
C004580,R23,H341,2025-02-13,Planned,Cancelled,In-Person,None,2025-02
C004581,R23,H349,2025-02-05,Planned,Completed,In-Person,Apexacare,2025-02
C004582,R23,H344,2025-02-17,Planned,Completed,In-Person,Apexacare,2025-02
C004583,R23,H336,2025-02-16,Planned,Completed,In-Person,Apexacare,2025-02
C004584,R23,H346,2025-02-22,Planned,Completed,In-Person,Apexacare,2025-02
C004585,R23,H346,2025-02-17,Planned,Completed,Phone,Apexacare,2025-02
C004586,R23,H340,2025-02-13,Planned,Completed,In-Person,Apexacare,2025-02
C004587,R23,H348,2025-02-02,Planned,Completed,In-Person,Apexacare,2025-02
C004588,R23,H338,2025-02-25,Planned,No Show,In-Person,None,2025-02
C004589,R23,H350,2025-02-12,Planned,Completed,Virtual,Apexacare,2025-02
C004590,R23,H351,2025-02-27,Planned,Completed,In-Person,Apexacare,2025-02
C004591,R23,H338,2025-02-07,Planned,Completed,In-Person,Apexacare,2025-02
C004592,R23,H349,2025-02-11,Planned,Completed,In-Person,Apexacare,2025-02
C004593,R23,H342,2025-02-09,Planned,Completed,Virtual,Apexacare,2025-02
C004594,R23,H336,2025-02-22,Planned,Completed,In-Person,Apexacare,2025-02
C004595,R23,H351,2025-02-15,Planned,Completed,In-Person,Apexacare,2025-02
C004596,R23,H345,2025-02-20,Planned,Completed,Virtual,Apexacare,2025-02
C004597,R23,H348,2025-02-11,Planned,Completed,In-Person,Apexacare,2025-02
